,Neighbourhood,Venue,Venue_Category,Venue_Basic_Category,Venue_Restaurant_Count,Venue_Steakhouse_Count,Venue Latitude,Venue Longitude,Neighborhood Latitude,Neighborhood Longitude
4081,Rosedale-Moore Park,Sobeys Urban Fresh,Grocery Store,Grocery,0,0,43.68867787962371,-79.39086883114751,43.6903876,-79.3832965
4082,Rosedale-Moore Park,DAVIDsTEA,Tea Room,Tea,0,0,43.68837613284745,-79.3941583717053,43.6903876,-79.3832965
4083,Rosedale-Moore Park,Capocaccia Café,Italian Restaurant,Restaurant,1,0,43.68591480236428,-79.39330539038971,43.6903876,-79.3832965
4084,Rosedale-Moore Park,Moore Park Ravine,Park,Park,0,0,43.69187857154135,-79.37366724014282,43.6903876,-79.3832965
4085,Rosedale-Moore Park,GoodLife Fitness Toronto Mount Pleasant and Davisville,Gym,Gym,0,0,43.69808672126917,-79.38727435367427,43.6903876,-79.3832965
4086,Rosedale-Moore Park,Mount Pleasant Cemetery,Cemetery,Cemetery,0,0,43.69738410694061,-79.38628568091416,43.6903876,-79.3832965
4087,Rosedale-Moore Park,Union Social Eatery,American Restaurant,Restaurant,1,0,43.68789522205706,-79.39491559605742,43.6903876,-79.3832965
4088,Rosedale-Moore Park,Moksha Yoga Uptown,Yoga Studio,Yoga,0,0,43.68879873115129,-79.39448444489447,43.6903876,-79.3832965
4089,Rosedale-Moore Park,Vita Integrative Health Clinic,Chiropractor,Chiropractor,0,0,43.68949970008044,-79.39474412970407,43.6903876,-79.3832965
4090,Rosedale-Moore Park,Aroma Espresso Bar,Café,Café,0,0,43.68714526310894,-79.39352053736978,43.6903876,-79.3832965
4091,Rosedale-Moore Park,GoodLife Fitness Toronto Yonge and St Clair,Gym,Gym,0,0,43.688661421715274,-79.39359629095868,43.6903876,-79.3832965
4092,Rosedale-Moore Park,Sunny Morning Breakfast & Lunch,Breakfast Spot,Breakfast,0,0,43.68651181729649,-79.39350718774527,43.6903876,-79.3832965
4093,Rosedale-Moore Park,New Thai Restaurant,Thai Restaurant,Restaurant,1,0,43.68886917362422,-79.39116302160036,43.6903876,-79.3832965
4094,Rosedale-Moore Park,Nove Trattoria,Italian Restaurant,Restaurant,1,0,43.68679543165231,-79.39360906397091,43.6903876,-79.3832965
4095,Rosedale-Moore Park,Starbucks,Coffee Shop,Coffee,0,0,43.68897750497123,-79.39447531162465,43.6903876,-79.3832965
4096,Rosedale-Moore Park,Pure Fitness,Gym,Gym,0,0,43.693006599930136,-79.38778127126965,43.6903876,-79.3832965
4097,Rosedale-Moore Park,Kwan Restaurant,Cantonese Restaurant,Restaurant,1,0,43.688737166789785,-79.39435863931413,43.6903876,-79.3832965
4098,Rosedale-Moore Park,Boccone Deli Cafe & Pizza,Italian Restaurant,Restaurant,1,0,43.68642063905161,-79.39344268093778,43.6903876,-79.3832965
4099,Rosedale-Moore Park,Shoppers Drug Mart,Pharmacy,Pharmacy,0,0,43.68931821585906,-79.39449256272519,43.6903876,-79.3832965
4100,Rosedale-Moore Park,Baklawa Queen,Bakery,Bakery,0,0,43.686734,-79.393558,43.6903876,-79.3832965
4101,Rosedale-Moore Park,Sushi Garden,Sushi Restaurant,Restaurant,1,0,43.68988255810127,-79.39490102169809,43.6903876,-79.3832965
4102,Rosedale-Moore Park,Barnsteiner's,Modern European Restaurant,Modern,0,0,43.685881,-79.39322,43.6903876,-79.3832965
4103,Rosedale-Moore Park,Spiga,Italian Restaurant,Restaurant,1,0,43.686392572989696,-79.3933537239149,43.6903876,-79.3832965
4104,Rosedale-Moore Park,Schnitzel HUB,German Restaurant,Restaurant,1,0,43.687378678206514,-79.39368318065463,43.6903876,-79.3832965
4105,Rosedale-Moore Park,Swiss Chalet,Restaurant,Restaurant,0,0,43.68958705003143,-79.39477502747775,43.6903876,-79.3832965
4106,Rosedale-Moore Park,Chacho's,Mexican Restaurant,Restaurant,1,0,43.697808,-79.389126,43.6903876,-79.3832965
4107,Rosedale-Moore Park,GoodLife Fitness,Gym,Gym,0,0,43.689617053158216,-79.39469469920937,43.6903876,-79.3832965
4108,Rosedale-Moore Park,Hero Certified Burgers,Burger Joint,Burger,0,0,43.687117820671794,-79.39355904327628,43.6903876,-79.3832965
4109,Rosedale-Moore Park,Cineplex Entertainment - Head Office,Movie Theater,Movie,0,0,43.68431404669034,-79.39228547302746,43.6903876,-79.3832965
4110,Rosedale-Moore Park,Second Cup,Coffee Shop,Coffee,0,0,43.688257261406534,-79.39377786984645,43.6903876,-79.3832965
4111,Rosedale-Moore Park,TD Canada Trust - Closed,Bank,Bank,0,0,43.68609399737299,-79.37654927372932,43.6903876,-79.3832965
4112,Rosedale-Moore Park,Suki Japanese Cuisine,Japanese Restaurant,Restaurant,1,0,43.68866817066987,-79.3918540007956,43.6903876,-79.3832965
4113,Rosedale-Moore Park,Subway,Sandwich Place,Sandwich,0,0,43.688867768260224,-79.39445009448916,43.6903876,-79.3832965
4114,Rosedale-Moore Park,Scallywags,Pub,Pub,0,0,43.687981749962695,-79.39467568457059,43.6903876,-79.3832965
4115,Rosedale-Moore Park,Subway,Sandwich Place,Sandwich,0,0,43.6886981251478,-79.392031084113,43.6903876,-79.3832965
4116,Rosedale-Moore Park,Summerhill,Neighborhood,Neighborhood,0,0,43.68297580449009,-79.38912269014948,43.6903876,-79.3832965
4117,Rosedale-Moore Park,Fionn MacCool's,Pub,Pub,0,0,43.68792137317272,-79.39478325313542,43.6903876,-79.3832965
4118,Rosedale-Moore Park,Starbucks,Coffee Shop,Coffee,0,0,43.68631193721994,-79.39328104306495,43.6903876,-79.3832965
4119,Rosedale-Moore Park,Popeyes Louisiana Kitchen,Fried Chicken Joint,Fried,0,0,43.6893,-79.395302,43.6903876,-79.3832965
4120,Rosedale-Moore Park,Midtown Gastro Hub,Gastropub,Gastropub,0,0,43.69003476292464,-79.3948531473005,43.6903876,-79.3832965
4121,Rosedale-Moore Park,Red Lantern,Gastropub,Gastropub,0,0,43.69789287460115,-79.3893300630123,43.6903876,-79.3832965
4122,Rosedale-Moore Park,Loring-Wyle Parkette,Park,Park,0,0,43.690270427217385,-79.3834375880377,43.6903876,-79.3832965
4123,Rosedale-Moore Park,TD Canada Trust,Bank,Bank,0,0,43.68831188747696,-79.39384818077093,43.6903876,-79.3832965
4124,Rosedale-Moore Park,Pizza Pizza,Pizza Place,Pizza,0,0,43.68955487823723,-79.39465657034644,43.6903876,-79.3832965
4125,Rosedale-Moore Park,Second Cup,Coffee Shop,Coffee,0,0,43.689814161995294,-79.39481084620539,43.6903876,-79.3832965
4126,Rosedale-Moore Park,Moore Park Tennis Club,Tennis Court,Tennis,0,0,43.693289308734215,-79.38289953522846,43.6903876,-79.3832965
4127,Rosedale-Moore Park,Moorevale Park,Playground,Playground,0,0,43.693609879336925,-79.38346507970056,43.6903876,-79.3832965
4128,Rosedale-Moore Park,Pizzaiolo,Pizza Place,Pizza,0,0,43.68799051263145,-79.39463424218918,43.6903876,-79.3832965
4129,Rosedale-Moore Park,Scoops Convenience Boutique,Candy Store,Candy,0,0,43.68614765691369,-79.37582783178843,43.6903876,-79.3832965
4130,Rosedale-Moore Park,Mr. Thai,Thai Restaurant,Restaurant,1,0,43.68962660582034,-79.39474466731203,43.6903876,-79.3832965
4131,Rosedale-Moore Park,Kiva's,Bagel Shop,Bagel,0,0,43.687983764255456,-79.39471505267664,43.6903876,-79.3832965
4132,Rosedale-Moore Park,Country Style,Coffee Shop,Coffee,0,0,43.688512,-79.393101,43.6903876,-79.3832965
4133,Rosedale-Moore Park,Sprout,Vietnamese Restaurant,Restaurant,1,0,43.687995609133544,-79.39465149552744,43.6903876,-79.3832965
4134,Rosedale-Moore Park,Tim Hortons,Coffee Shop,Coffee,0,0,43.69889495239408,-79.38626557588572,43.6903876,-79.3832965
4135,Rosedale-Moore Park,The Kay Gardner Beltline Trail,Trail,Trail,0,0,43.69755594793354,-79.38654409427068,43.6903876,-79.3832965
4136,Rosedale-Moore Park,freshii,Salad Place,Salad,0,0,43.68947645307883,-79.39469808318499,43.6903876,-79.3832965
4137,Rosedale-Moore Park,Roots,Clothing Store,Clothing,0,0,43.68885204330844,-79.39422771334654,43.6903876,-79.3832965
4138,Rosedale-Moore Park,Want Boutique,Boutique,Boutique,0,0,43.687667,-79.393946,43.6903876,-79.3832965
4139,Rosedale-Moore Park,Michel's Baguette,Sandwich Place,Sandwich,0,0,43.688112,-79.394279,43.6903876,-79.3832965
4140,Rosedale-Moore Park,Rosedale Park,Playground,Playground,0,0,43.68232820227814,-79.37893434347683,43.6903876,-79.3832965
4141,Rouge,Glen Rouge Campground,Campground,Campground,0,0,43.80316668151155,-79.15518309247824,43.8049304,-79.1658374
4142,Rouge,Dean Park,Park,Park,0,0,43.80436379110694,-79.16915938899648,43.8049304,-79.1658374
4143,Rouge,Paul's Breakfast & Burgers,Fast Food Restaurant,Fast,0,0,43.80383471735262,-79.1698247978354,43.8049304,-79.1658374
4144,Rouge,Highland Creek Overpass,Bus Station,Bus,0,0,43.80506222654247,-79.1732800663024,43.8049304,-79.1658374
4145,Rouge,BeaverTails,Bakery,Bakery,0,0,43.803228717959854,-79.155412709288,43.8049304,-79.1658374
4146,Rouge,Gorilla enclosure,Zoo Exhibit,Zoo,0,0,43.80306074346094,-79.15537228976883,43.8049304,-79.1658374
4147,Rouge,Tallpines Park,Park,Park,0,0,43.80317209337827,-79.15531202302122,43.8049304,-79.1658374
4148,Rouge,Glen Rouge Trail,Trail,Trail,0,0,43.80320165025182,-79.15519826277398,43.8049304,-79.1658374
4149,Rouge,Twyn Rivers,Trail,Trail,0,0,43.80319960017221,-79.15518340652622,43.8049304,-79.1658374
4150,Runnymede-Bloor West Village,Baka Gallery Cafe,Café,Café,0,0,43.65103966439781,-79.47760530158712,43.6517776,-79.47592270000001
4151,Runnymede-Bloor West Village,Bread & Roses Bakery Cafe,Bakery,Bakery,0,0,43.651194318292276,-79.47665677628656,43.6517776,-79.47592270000001
4152,Runnymede-Bloor West Village,DAVIDsTEA,Tea Room,Tea,0,0,43.65058422430476,-79.47885289769167,43.6517776,-79.47592270000001
4153,Runnymede-Bloor West Village,Starbucks,Coffee Shop,Coffee,0,0,43.65125323364704,-79.47583916711098,43.6517776,-79.47592270000001
4154,Runnymede-Bloor West Village,Queen's Pasta Café,Italian Restaurant,Restaurant,1,0,43.65070658803776,-79.47797787214411,43.6517776,-79.47592270000001
4155,Runnymede-Bloor West Village,Yogurty's,Frozen Yogurt Shop,Frozen,0,0,43.651228146043934,-79.4755243018108,43.6517776,-79.47592270000001
4156,Runnymede-Bloor West Village,Simply Thai,Thai Restaurant,Restaurant,1,0,43.65078180371,-79.47760089101641,43.6517776,-79.47592270000001
4157,Runnymede-Bloor West Village,New Balance Toronto,Shoe Store,Shoe,0,0,43.65095377580209,-79.4773976977124,43.6517776,-79.47592270000001
4158,Runnymede-Bloor West Village,Shakey's Original Bar & Grill,Gastropub,Gastropub,0,0,43.6507708866875,-79.47758071386558,43.6517776,-79.47592270000001
4159,Runnymede-Bloor West Village,The Good Fork,Food,Food,0,0,43.64956534036813,-79.48402270694602,43.6517776,-79.47592270000001
4160,Runnymede-Bloor West Village,Max's Market,Gourmet Shop,Gourmet,0,0,43.65052462233729,-79.47914453187883,43.6517776,-79.47592270000001
4161,Runnymede-Bloor West Village,Hot Oven Bakery,Bakery,Bakery,0,0,43.651155311711776,-79.47656563536279,43.6517776,-79.47592270000001
4162,Runnymede-Bloor West Village,Cobs Bread,Bakery,Bakery,0,0,43.651347693482606,-79.4756394651729,43.6517776,-79.47592270000001
4163,Runnymede-Bloor West Village,Book City (Bloor West),Bookstore,Bookstore,0,0,43.65021080519715,-79.48122019699115,43.6517776,-79.47592270000001
4164,Runnymede-Bloor West Village,Lit Cafe + Bar,Coffee Shop,Coffee,0,0,43.651378942423236,-79.47538026986466,43.6517776,-79.47592270000001
4165,Runnymede-Bloor West Village,Zaza Espresso Bar & Gelato,Café,Café,0,0,43.65110626640462,-79.4777101044724,43.6517776,-79.47592270000001
4166,Runnymede-Bloor West Village,The One That Got Away,Fish & Chips Shop,Fish,0,0,43.64984188412754,-79.48261453424496,43.6517776,-79.47592270000001
4167,Runnymede-Bloor West Village,Bloor & Kennedy Flower Shop,Flower Shop,Flower,0,0,43.65142711461149,-79.47529492449927,43.6517776,-79.47592270000001
4168,Runnymede-Bloor West Village,Ali Baba's,Falafel Restaurant,Restaurant,1,0,43.65100956228928,-79.4771792559058,43.6517776,-79.47592270000001
4169,Runnymede-Bloor West Village,Coffee Tree Roastery,Café,Café,0,0,43.64964735112305,-79.48343639040918,43.6517776,-79.47592270000001
4170,Runnymede-Bloor West Village,Global Pet Food,Pet Store,Pet,0,0,43.65248625779149,-79.47046408794637,43.6517776,-79.47592270000001
4171,Runnymede-Bloor West Village,Bloom Restaurant,Latin American Restaurant,Latin,0,0,43.65030692996379,-79.4798355748952,43.6517776,-79.47592270000001
4172,Runnymede-Bloor West Village,Fat Bastard Burrito,Burrito Place,Burrito,0,0,43.6497791550768,-79.48289414342419,43.6517776,-79.47592270000001
4173,Runnymede-Bloor West Village,Awai,Vegetarian / Vegan Restaurant,Vegetarian,0,0,43.65041203760419,-79.47847723960876,43.6517776,-79.47592270000001
4174,Runnymede-Bloor West Village,Starbucks,Coffee Shop,Coffee,0,0,43.65232341783989,-79.47094756690419,43.6517776,-79.47592270000001
4175,Runnymede-Bloor West Village,Yumi Sushi,Sushi Restaurant,Restaurant,1,0,43.64989127391365,-79.4824044490675,43.6517776,-79.47592270000001
4176,Runnymede-Bloor West Village,The Works,Restaurant,Restaurant,0,0,43.6509254192366,-79.47732341187151,43.6517776,-79.47592270000001
4177,Runnymede-Bloor West Village,Wibke's Espresso Bar,Coffee Shop,Coffee,0,0,43.64913158497341,-79.48480237071465,43.6517776,-79.47592270000001
4178,Runnymede-Bloor West Village,Campo,Italian Restaurant,Restaurant,1,0,43.655191,-79.487067,43.6517776,-79.47592270000001
4179,Runnymede-Bloor West Village,Bukhara indian cuisine,Indian Restaurant,Restaurant,1,0,43.65110529992475,-79.47710362509072,43.6517776,-79.47592270000001
4180,Runnymede-Bloor West Village,Falafel World,Falafel Restaurant,Restaurant,1,0,43.649800784968164,-79.48272777159343,43.6517776,-79.47592270000001
4181,Runnymede-Bloor West Village,Grillway Subs and Burgers,Diner,Diner,0,0,43.660032483926535,-79.47993664555445,43.6517776,-79.47592270000001
4182,Runnymede-Bloor West Village,Bryden's Pub,Pub,Pub,0,0,43.64925890136825,-79.4846509607823,43.6517776,-79.47592270000001
4183,Runnymede-Bloor West Village,LCBO,Liquor Store,Liquor,0,0,43.651707310433466,-79.47427796129955,43.6517776,-79.47592270000001
4184,Runnymede-Bloor West Village,Mackenzie's High Park,Pub,Pub,0,0,43.65298143876948,-79.46838482412966,43.6517776,-79.47592270000001
4185,Runnymede-Bloor West Village,Asa Sushi,Sushi Restaurant,Restaurant,1,0,43.64990164450559,-79.4846109228881,43.6517776,-79.47592270000001
4186,Runnymede-Bloor West Village,Booster Juice,Smoothie Shop,Smoothie,0,0,43.64980188,-79.4836826,43.6517776,-79.47592270000001
4187,Runnymede-Bloor West Village,TD Canada Trust,Bank,Bank,0,0,43.651284593586276,-79.47659432888031,43.6517776,-79.47592270000001
4188,Runnymede-Bloor West Village,Timothy's World Coffee,Coffee Shop,Coffee,0,0,43.651525223699124,-79.47495742997707,43.6517776,-79.47592270000001
4189,Runnymede-Bloor West Village,Amber European Restaurant,French Restaurant,Restaurant,1,0,43.64994563414707,-79.48200902277628,43.6517776,-79.47592270000001
4190,Runnymede-Bloor West Village,Swan & Firkin,Pub,Pub,0,0,43.651217856234474,-79.47580613516895,43.6517776,-79.47592270000001
4191,Runnymede-Bloor West Village,Shoppers Drug Mart,Pharmacy,Pharmacy,0,0,43.65067266617958,-79.47872490564264,43.6517776,-79.47592270000001
4192,Runnymede-Bloor West Village,Westwood Grill,Asian Restaurant,Restaurant,1,0,43.65996227884925,-79.47975658290109,43.6517776,-79.47592270000001
4193,Runnymede-Bloor West Village,Souvlaki Hut,Greek Restaurant,Restaurant,1,0,43.65154441668675,-79.47453931478424,43.6517776,-79.47592270000001
4194,Runnymede-Bloor West Village,Tim Hortons,Coffee Shop,Coffee,0,0,43.65196934177635,-79.47351872923718,43.6517776,-79.47592270000001
4195,Runnymede-Bloor West Village,Humber Cinema,Indie Movie Theater,Indie,0,0,43.64911832002547,-79.48481789910943,43.6517776,-79.47592270000001
4196,Runnymede-Bloor West Village,Goodfellas Wood Oven Pizza,Italian Restaurant,Restaurant,1,0,43.648224,-79.486356,43.6517776,-79.47592270000001
4197,Runnymede-Bloor West Village,Pizza Hut,Pizza Place,Pizza,0,0,43.652272,-79.471873,43.6517776,-79.47592270000001
4198,Runnymede-Bloor West Village,Java Joe's,Café,Café,0,0,43.650424,-79.479755,43.6517776,-79.47592270000001
4199,Runnymede-Bloor West Village,Pizza Pizza,Pizza Place,Pizza,0,0,43.650891010950225,-79.47713449187698,43.6517776,-79.47592270000001
4200,Runnymede-Bloor West Village,Heart,Dessert Shop,Dessert,0,0,43.650310315403544,-79.48012458547709,43.6517776,-79.47592270000001
4201,Runnymede-Bloor West Village,Aztec’s Mine,Mexican Restaurant,Restaurant,1,0,43.65292935473941,-79.46858398069155,43.6517776,-79.47592270000001
4202,Runnymede-Bloor West Village,Subway,Sandwich Place,Sandwich,0,0,43.64951660399756,-79.48394719746555,43.6517776,-79.47592270000001
4203,Runnymede-Bloor West Village,System Fitness,Gym,Gym,0,0,43.652348322402425,-79.47126007281913,43.6517776,-79.47592270000001
4204,Runnymede-Bloor West Village,Bloor-Jane Restaurant,Diner,Diner,0,0,43.64951305181438,-79.48407033610728,43.6517776,-79.47592270000001
4205,Runnymede-Bloor West Village,Tim Hortons,Coffee Shop,Coffee,0,0,43.648525791237965,-79.48506608605385,43.6517776,-79.47592270000001
4206,Runnymede-Bloor West Village,Second Cup,Café,Café,0,0,43.650136727534054,-79.48079476951547,43.6517776,-79.47592270000001
4207,Runnymede-Bloor West Village,Ana's Nail Boutique And Spa,Spa,Spa,0,0,43.650675,-79.479368,43.6517776,-79.47592270000001
4208,Runnymede-Bloor West Village,High Park Swimming Pool,Pool,Pool,0,0,43.649506864207254,-79.46569919586182,43.6517776,-79.47592270000001
4209,Runnymede-Bloor West Village,Timothy's World Coffee,Coffee Shop,Coffee,0,0,43.64983509366319,-79.48306904469327,43.6517776,-79.47592270000001
4210,Runnymede-Bloor West Village,Henry VIII Ale House,Gastropub,Gastropub,0,0,43.64902448298273,-79.48492800936774,43.6517776,-79.47592270000001
4211,Runnymede-Bloor West Village,Swansea School of Dance,Dance Studio,Dance,0,0,43.64807706026409,-79.47900494041677,43.6517776,-79.47592270000001
4212,Runnymede-Bloor West Village,Retrofit Pilates,Pilates Studio,Pilates,0,0,43.647948823562515,-79.47905374028939,43.6517776,-79.47592270000001
4213,Runnymede-Bloor West Village,A Dark Horse,Bar,Bar,0,0,43.64953295859084,-79.4830557372747,43.6517776,-79.47592270000001
4214,Runnymede-Bloor West Village,Strictly Bulk,Food & Drink Shop,Food,0,0,43.649937191836706,-79.4823655244898,43.6517776,-79.47592270000001
4215,Runnymede-Bloor West Village,Pizza Pizza,Pizza Place,Pizza,0,0,43.64931132140717,-79.48455987958097,43.6517776,-79.47592270000001
4216,Runnymede-Bloor West Village,Rennie Park,Park,Park,0,0,43.64609833600449,-79.47451650534062,43.6517776,-79.47592270000001
4217,Runnymede-Bloor West Village,Pizzaiolo,Pizza Place,Pizza,0,0,43.64939525764269,-79.48355965141116,43.6517776,-79.47592270000001
4218,Runnymede-Bloor West Village,Classico,Pizza Place,Pizza,0,0,43.649194,-79.484699,43.6517776,-79.47592270000001
4219,Runnymede-Bloor West Village,Harry's Spring Run-Off,Park,Park,0,0,43.65170482585556,-79.4657604036737,43.6517776,-79.47592270000001
4220,Runnymede-Bloor West Village,Supper Solved,Restaurant,Restaurant,0,0,43.64878101033567,-79.48523252831198,43.6517776,-79.47592270000001
4221,Runnymede-Bloor West Village,Rennie Park Rink,Skating Rink,Skating,0,0,43.644299822716306,-79.47365960882213,43.6517776,-79.47592270000001
4222,Runnymede-Bloor West Village,High Park Rink,Skating Rink,Skating,0,0,43.65037454826235,-79.46547474512889,43.6517776,-79.47592270000001
4223,Runnymede-Bloor West Village,The Coffee Bouquets,Coffee Shop,Coffee,0,0,43.648785,-79.48594,43.6517776,-79.47592270000001
4224,Runnymede-Bloor West Village,High Park Tuck Shop,Convenience Store,Convenience,0,0,43.65666565106496,-79.46662836072059,43.6517776,-79.47592270000001
4225,Runnymede-Bloor West Village,Think Fitness,Gym,Gym,0,0,43.64796649019104,-79.48646216806426,43.6517776,-79.47592270000001
4226,Runnymede-Bloor West Village,High Park Village Fitness,Gym / Fitness Center,Gym,0,0,43.655577317000144,-79.46526867033697,43.6517776,-79.47592270000001
4227,Runnymede-Bloor West Village,Little Bee Mart,Food & Drink Shop,Food,0,0,43.660028468432024,-79.48012288085498,43.6517776,-79.47592270000001
4228,Rustic,Rustic Bakery,Bakery,Bakery,0,0,43.715413998974796,-79.49030028640821,43.717797,-79.48027320000001
4229,Rustic,Starbucks,Coffee Shop,Coffee,0,0,43.719457697021035,-79.48073453272578,43.717797,-79.48027320000001
4230,Rustic,Euro Shawarma,Falafel Restaurant,Restaurant,1,0,43.726023591348074,-79.48180529487415,43.717797,-79.48027320000001
4231,Rustic,Parker Pet Care,Pet Store,Pet,0,0,43.723332783602714,-79.47434073234855,43.717797,-79.48027320000001
4232,Rustic,Get & Go Burrito,Burrito Place,Burrito,0,0,43.72653359680858,-79.48039770126343,43.717797,-79.48027320000001
4233,Rustic,Subway,Sandwich Place,Sandwich,0,0,43.71944652645412,-79.48076671396035,43.717797,-79.48027320000001
4234,Rustic,Tim Hortons,Coffee Shop,Coffee,0,0,43.719431335653816,-79.4807232730777,43.717797,-79.48027320000001
4235,Rustic,Btrust Supermarket,Grocery Store,Grocery,0,0,43.72627030972754,-79.48297152054766,43.717797,-79.48027320000001
4236,Rustic,Wynn Fitness,Gym / Fitness Center,Gym,0,0,43.726023295037685,-79.48017366246141,43.717797,-79.48027320000001
4237,Rustic,Burger King,Fast Food Restaurant,Fast,0,0,43.72672161070407,-79.48105484247213,43.717797,-79.48027320000001
4238,Rustic,Tim Hortons,Coffee Shop,Coffee,0,0,43.7258843951488,-79.482403948914,43.717797,-79.48027320000001
4239,Rustic,Hwy 401 & Keele St,Intersection,Intersection,0,0,43.722496,-79.48112,43.717797,-79.48027320000001
4240,Rustic,North Park,Park,Park,0,0,43.72047849354532,-79.48572882014841,43.717797,-79.48027320000001
4241,Rustic,Frameworth sports marketing,Gift Shop,Gift,0,0,43.718431101584265,-79.46851256833587,43.717797,-79.48027320000001
4242,Rustic,Barrymore,Furniture / Home Store,Furniture,0,0,43.715889754621216,-79.46818846540778,43.717797,-79.48027320000001
4243,Scarborough Village,The Olde Stone Cottage Pub,Pub,Pub,0,0,43.74691186455061,-79.20902792003808,43.7437422,-79.2116324
4244,Scarborough Village,GoodLife Fitness Scarborough Markington,Gym,Gym,0,0,43.74276122247746,-79.21370205343186,43.7437422,-79.2116324
4245,Scarborough Village,The Butcher Shop,Butcher,Butcher,0,0,43.73786720022292,-79.2174198491369,43.7437422,-79.2116324
4246,Scarborough Village,Starbucks,Coffee Shop,Coffee,0,0,43.74159080489875,-79.21205086785514,43.7437422,-79.2116324
4247,Scarborough Village,Tim Hortons,Coffee Shop,Coffee,0,0,43.74655860548154,-79.20025706291199,43.7437422,-79.2116324
4248,Scarborough Village,Metro Pharmacy,Pharmacy,Pharmacy,0,0,43.7428561566564,-79.21696341002632,43.7437422,-79.2116324
4249,Scarborough Village,Tim Hortons,Coffee Shop,Coffee,0,0,43.73704693152706,-79.21794354915619,43.7437422,-79.2116324
4250,Scarborough Village,McDonald's,Fast Food Restaurant,Fast,0,0,43.743260826143874,-79.21506393214176,43.7437422,-79.2116324
4251,Scarborough Village,The Beer Store,Beer Store,Beer,0,0,43.7433482,-79.2182321,43.7437422,-79.2116324
4252,Scarborough Village,Tim Hortons,Coffee Shop,Coffee,0,0,43.74418107087957,-79.21598687767982,43.7437422,-79.2116324
4253,Scarborough Village,Popeyes Louisiana Kitchen,Fried Chicken Joint,Fried,0,0,43.737936534983675,-79.21707580115255,43.7437422,-79.2116324
4254,Scarborough Village,Valumart,Grocery Store,Grocery,0,0,43.746873559776546,-79.20100058045877,43.7437422,-79.2116324
4255,Scarborough Village,Pizza Pizza,Pizza Place,Pizza,0,0,43.738855980896524,-79.21777725219727,43.7437422,-79.2116324
4256,Scarborough Village,Walmart Supercentre,Big Box Store,Big,0,0,43.7424997701529,-79.22347479072856,43.7437422,-79.2116324
4257,Scarborough Village,Scarborough Village Arena,Skating Rink,Skating,0,0,43.74055827828125,-79.21688779526932,43.7437422,-79.2116324
4258,Scarborough Village,McDonald's,Fast Food Restaurant,Fast,0,0,43.742234,-79.22377,43.7437422,-79.2116324
4259,Scarborough Village,Lucky Lin's,Chinese Restaurant,Restaurant,1,0,43.74447054550769,-79.21967422970273,43.7437422,-79.2116324
4260,Scarborough Village,Halibut House Fish and Chips Inc.,Seafood Restaurant,Restaurant,1,0,43.737541,-79.217342,43.7437422,-79.2116324
4261,South Parkdale,Harry's Char Broil & Dining Lounge,American Restaurant,Restaurant,1,0,43.63643418112938,-79.43693000959645,43.6371777,-79.43600450000001
4262,South Parkdale,Pharmacy,Bar,Bar,0,0,43.638089904034146,-79.43180974511733,43.6371777,-79.43600450000001
4263,South Parkdale,Tennessee Tavern,Eastern European Restaurant,Eastern,0,0,43.639971287347755,-79.4398742538202,43.6371777,-79.43600450000001
4264,South Parkdale,Mother India,Indian Restaurant,Restaurant,1,0,43.64071776138551,-79.4362592512312,43.6371777,-79.43600450000001
4265,South Parkdale,Loga's Corner,Tibetan Restaurant,Restaurant,1,0,43.64047789212785,-79.43588432996042,43.6371777,-79.43600450000001
4266,South Parkdale,Capital Espresso And Pastries,Café,Café,0,0,43.64097266938929,-79.43457972642001,43.6371777,-79.43600450000001
4267,South Parkdale,The Tempered Room,Bakery,Bakery,0,0,43.64131496262071,-79.43314957808886,43.6371777,-79.43600450000001
4268,South Parkdale,Food & Liquor,Restaurant,Restaurant,0,0,43.63961783932359,-79.44181136856386,43.6371777,-79.43600450000001
4269,South Parkdale,Glory Hole Doughnuts,Donut Shop,Donut,0,0,43.63968683674093,-79.44136846209358,43.6371777,-79.43600450000001
4270,South Parkdale,kitten & the bear,Tea Room,Tea,0,0,43.63990916148936,-79.44048279422617,43.6371777,-79.43600450000001
4271,South Parkdale,Common Sort,Thrift / Vintage Store,Thrift,0,0,43.641029888414444,-79.43461986817455,43.6371777,-79.43600450000001
4272,South Parkdale,Ali's West Indian Roti Shop,Caribbean Restaurant,Restaurant,1,0,43.64074485297684,-79.4359132352652,43.6371777,-79.43600450000001
4273,South Parkdale,Himalayan Kitchen,Tibetan Restaurant,Restaurant,1,0,43.640354,-79.43879,43.6371777,-79.43600450000001
4274,South Parkdale,Chantecler,French Restaurant,Restaurant,1,0,43.641754575822084,-79.4312263660021,43.6371777,-79.43600450000001
4275,South Parkdale,Parts & Labour,Gastropub,Gastropub,0,0,43.63993612452095,-79.44046669133937,43.6371777,-79.43600450000001
4276,South Parkdale,Grand Electric,Mexican Restaurant,Restaurant,1,0,43.64171366792598,-79.43154546779928,43.6371777,-79.43600450000001
4277,South Parkdale,Miss Thing's,Hawaiian Restaurant,Restaurant,1,0,43.64155912824447,-79.43196184684483,43.6371777,-79.43600450000001
4278,South Parkdale,Skyline Restaurant,Diner,Diner,0,0,43.64095872321704,-79.43509991395402,43.6371777,-79.43600450000001
